year,coc_number,total_homeless,total_sheltered,total_unsheltered,total_population,house_price_index_2009,log_median_rent,utility_costs,percentage_owners_cost_burden_2016,percentage_renters_severe_cost_burden_2016,share_renters_2016,rental_vacancy_rate,high_housing_density,number_eviction,share_overcrowded_units_2016,city_or_urban,suburban,rate_unemployment,gini_coefficient_2016,poverty_rate,share_HUD_units,HUD_unit_occupancy_rate,share_built_before_1940,total_black,total_latino_hispanic,total_asian,total_pacific_islander,total_population_0_19,total_population_65_plus,total_female_population,net_migration,migration_4_year_change,proportion_one_person_households,share_under_18_with_single_parent,share_veteran_status,share_no_bachelors,medicare_reimbursements_per_enrollee,percentage_excessive_drinking,average_Jan_temperature,average_summer_temperature,total_Jan_precipitation,total_annual_precipitation,rate_homeless,rate_sheltered,rate_unsheltered,percent_black,percent_latino_hispanic,percent_asian,percent_pacific_inslander,percent_population_0_19,percent_population_65_plus,percent_female_population
2011,NJ-502,1035.0,1008.0,27.0,449200,-4.48374682715139,2.26384425163269,18.0,19.3785934448242,24.8576641082764,23.6643733978271,5.82285690307617,0,0,1.42568171024323,0,1,8.98712921142578,42.8099975585938,5.56723070144653,1.07065403461456,95.0,11.1495933532715,72041,29111,19779,205,114832,62405,228460,469,,25.2704734802246,20.6326026916504,12.4359798431396,62.834659576416,9.79359,,28.5400009155273,76.9700012207031,3.5,41.7999992370605,23.040961709706142,22.439893143365982,0.6010685663401603,0.16037622439893143,0.06480632235084595,0.04403161175422974,0.000456366874443455,0.2556366874443455,0.1389247551202137,0.508593054318789
2012,NJ-502,823.0,794.0,29.0,450486,-10.1989683124539,,,19.3785934448242,24.8576641082764,23.6643733978271,,0,4,1.42568171024323,0,1,8.70311641693115,42.8099975585938,5.55844116210938,1.06568312644959,93.0,,72264,30515,20542,214,113603,63624,229243,364,,,,,,9.94808,,37.7400016784668,75.9300003051758,2.89000010490417,58.3199996948242,18.26915819803501,17.625409002721504,0.6437491953135058,0.16041342017287996,0.0677379541206608,0.04559964127631047,0.0004750425096451388,0.2521787580524145,0.14123413380216032,0.5088792992457035
2013,NJ-502,671.0,629.0,42.0,451256,-13.7787603373454,2.26384425163269,18.0,19.3785934448242,24.8576641082764,23.6643733978271,5.82285690307617,0,1,1.42568171024323,0,1,8.65524578094482,42.8099975585938,6.37686824798584,0.98935329914093,91.0,11.1495933532715,72462,31792,21011,206,111723,66312,229329,-82,,25.2704734802246,20.6326026916504,12.4359798431396,62.834659576416,9.95666,,35.3800010681152,75.3433303833008,3.1800000667572,43.1500015258789,14.869608381938413,13.938872834931836,0.9307355470065772,0.16057847430283476,0.07045224883436453,0.046561153757512366,0.0004565036254365593,0.24758230361479958,0.14694984665023844,0.5082015529987413
2014,NJ-502,1020.0,999.0,21.0,449858,-14.0833538033243,,,19.3785934448242,24.8576641082764,23.6643733978271,,0,2,1.42568171024323,0,1,7.64742565155029,42.8099975585938,6.04457426071167,0.880009055137634,92.0,,72836,32536,21219,216,109403,68235,228522,-1880,,,,,,10.1655,,28.2199993133545,74.3966674804688,3.13000011444092,49.4599990844727,22.673821517012037,22.207007544602966,0.46681397240907135,0.16190886902089105,0.07232504479191211,0.04716821752641945,0.0004801515144779019,0.24319451915937917,0.1516811971777761,0.5079869647755514
2015,NJ-502,1347.0,1339.0,8.0,450318,-12.4932449029722,2.38232016563416,13.6000003814697,19.3785934448242,24.8576641082764,23.6643733978271,5.19610643386841,0,1,1.42568171024323,0,1,6.4209885597229,42.8099975585938,6.95752811431885,1.0032125711441,90.0,10.8263006210327,73085,33540,21752,236,108021,69990,228761,-198,,25.5353145599365,20.3002319335938,10.2100381851196,60.8271141052246,10.30385,,29.9799995422363,72.6966705322266,4.86999988555908,49.8899993896484,29.912195381930104,29.73454314506638,0.17765223686372741,0.16229642163981897,0.07448070030511772,0.04830364320324748,0.0005240740987479958,0.23987715347820873,0.15542350072615352,0.5079987919647894
2016,NJ-502,926.0,913.0,13.0,448844,-10.7852288544993,,,19.3785934448242,24.8576641082764,23.6643733978271,,0,4,1.42568171024323,0,1,5.34512901306152,42.8099975585938,7.50260639190674,0.949498534202576,89.0,,73192,34238,22500,235,106035,71466,228188,-1883,,,,,,10.55581,,32.9700012207031,74.2933349609375,3.07999992370605,44.8499984741211,20.630775948882018,20.34114302519361,0.28963292368840843,0.16306779192770762,0.07628040031725945,0.050128775253763,0.0005235672082059691,0.23624020817923377,0.1592223578793523,0.5083904430046965
2017,NJ-502,604.0,560.0,44.0,448342,-10.0450339801851,2.38232016563416,13.6000003814697,19.3785934448242,24.8576641082764,23.6643733978271,5.19610643386841,0,5,1.42568171024323,0,1,4.45263767242432,42.8099975585938,6.04070091247559,0.977928161621094,90.0,10.8263006210327,73691,35182,23113,228,104431,72981,227853,-785,-0.156918048858643,25.5353145599365,20.3002319335938,10.2100381851196,60.8271141052246,10.95234,0.181328922510147,37.6199989318848,76.0199966430664,3.80999994277954,40.7900009155273,13.471858536563605,12.490464868337117,0.9813936682264878,0.16436336546654118,0.07847134553532795,0.05155216330390639,0.0005085403553537255,0.2329270958330917,0.16277975295644842,0.5082124806509316
2010,NJ-503,1572.0,1221.0,351.0,1058864,0.0,,,20.0629959106445,31.5289764404297,29.0404224395752,,0,2850,1.9329617023468,0,1,10.1790676116943,44.8511390686035,10.6800308227539,4.40986728668213,94.1564788818359,,158371,122734,35274,418,281210,141942,540210,-3067,,,,,,10.5722083887449,,32.9679908752441,73.2068786621094,2.68851494789124,55.4052848815918,14.84609921576331,11.53122591758715,3.314873298176159,0.14956689433203887,0.11591101406790674,0.033313060034149806,0.0003947626890705511,0.26557707127638674,0.1340512095982109,0.510178833164599
2011,NJ-503,1427.0,1230.0,197.0,1056441,-4.74670257873173,2.08577919006348,14.5110960006714,20.0629959106445,31.5289764404297,29.0404224395752,5.89505672454834,0,2823,1.9329617023468,0,1,11.3106870651245,44.8511390686035,11.0732164382935,4.54097938537598,94.0688934326172,16.3993797302246,156918,136172,36933,241,278547,142650,540425,-2424,,25.9595928192139,27.4751434326172,10.1847791671753,72.0937118530273,10.8707720309606,,28.9050807952881,77.524055480957,3.52571320533752,43.3647956848145,13.507616610866107,11.642865053514583,1.8647515573515228,0.14853456085100825,0.128896928460747,0.03495983211556537,0.00022812442909731826,0.26366545789116475,0.13502883738893132,0.5115524671988307
2012,NJ-503,1215.0,1051.0,164.0,1056454,-10.0265234835344,,,20.0629959106445,31.5289764404297,29.0404224395752,,0,3128,1.9329617023468,0,1,11.3093128204346,44.8511390686035,11.6722545623779,4.54605388641357,94.5198440551758,,157080,139424,37821,262,274512,144686,540477,-3250,,,,,,10.9273893182476,,37.7860565185547,76.3232727050781,2.62557435035706,59.3192558288574,11.500737372379678,9.948374467795096,1.5523629045845821,0.1486860762513086,0.13197356439561023,0.03579994964286187,0.00024799943963485396,0.2598428327215383,0.13695437756873466,0.5115953936470494
2013,NJ-503,1291.0,1098.0,193.0,1056394,-14.4013997806671,2.08577919006348,14.5110960006714,20.0629959106445,31.5289764404297,29.0404224395752,5.89505672454834,0,3249,1.9329617023468,0,1,11.298867225647,44.8511390686035,11.8999156951904,4.40856266021729,93.8460464477539,16.3993797302246,157410,142723,38541,274,270496,150332,540078,-3357,,25.9595928192139,27.4751434326172,10.1847791671753,72.0937118530273,11.0102000986374,,35.8102531433105,75.8047103881836,3.10997009277344,41.4499969482422,12.220819126197235,10.393849264573635,1.8269698616235988,0.1490069046208138,0.1351039479588108,0.03648354685846379,0.0002593729233600342,0.25605597911385336,0.14230675297284914,0.5112467507388342
2014,NJ-503,1695.0,1593.0,102.0,1054224,-14.6482346263236,,,20.0629959106445,31.5289764404297,29.0404224395752,,0,3216,1.9329617023468,0,1,10.0136528015137,44.8511390686035,13.3010625839233,4.20651960372925,94.417610168457,,156955,145590,39332,288,266831,154344,539121,-4301,,,,,,11.0987733843661,,28.4737319946289,74.8536682128906,3.01118636131287,49.9848480224609,16.078176933934344,15.110640622865729,0.9675363110686155,0.14888202127821032,0.13810157992988206,0.03730895900681449,0.0002731867231252561,0.2531065504105389,0.14640531803487683,0.5113913172153167
2015,NJ-503,1089.0,954.0,135.0,1053685,-13.6773382405164,2.16450214385986,15.6525974273682,20.0629959106445,31.5289764404297,29.0404224395752,8.19406700134277,0,3119,1.9329617023468,0,1,8.30939292907715,44.8511390686035,12.294376373291,4.43783378601074,90.8667602539063,15.5345754623413,157475,148716,40129,296,264329,158075,538657,-2853,,26.3092880249023,28.5764598846436,7.76882314682007,69.898078918457,11.1815849355832,,30.4120445251465,73.2508697509766,4.72244119644165,49.0104942321777,10.33515709154064,9.053939270275272,1.2812178212653687,0.14945168622501032,0.14113895519059302,0.03808443699967258,0.0002809188704404068,0.2508615003535212,0.15002111636779492,0.511212554036548
2016,NJ-503,1068.0,829.0,239.0,1052142,-12.8320954447359,,,20.0629959106445,31.5289764404297,29.0404224395752,,0,451,1.9329617023468,0,1,7.0867919921875,44.8511390686035,11.6253318786621,4.44289684295654,90.437629699707,,157447,151734,40819,304,261672,161757,537932,-3778,,,,,,11.2355253528231,,33.3742446899414,74.8844451904297,2.79387450218201,47.7954025268555,10.150721100383787,7.879164599455207,2.2715565009285816,0.14964424954046127,0.14421437410539642,0.038796094063348864,0.00028893438338171084,0.24870407226400998,0.1537406547785375,0.5112731931621397
2017,NJ-503,938.0,811.0,127.0,1050278,-11.0977194672989,2.16450214385986,15.6525974273682,20.0629959106445,31.5289764404297,29.0404224395752,8.19406700134277,0,4,1.9329617023468,0,1,6.01288414001465,44.8511390686035,11.4324016571045,4.41608285903931,93.0058822631836,15.5345754623413,157356,155393,41601,316,259695,165504,537214,-3826,-0.046505331993103,26.3092880249023,28.5764598846436,7.76882314682007,69.898078918457,11.7952987936432,0.181032285094261,38.0622406005859,76.6801147460938,3.23196864128113,40.295768737793,8.930968753034911,7.72176509457496,1.2092036584599506,0.14982318966978267,0.14795416070792686,0.03960951290991528,0.000300872721317594,0.24726310557776132,0.15758113566122492,0.5114969560440188
2010,NJ-504,1716.0,1497.0,219.0,768038,0.0,,,20.9769268035889,30.5025844573975,55.8823509216309,,1,9363,4.23142957687378,0,1,10.3318796157837,54.7799987792969,14.0314664840698,11.4078102111816,84.0,,293978,147549,36832,454,217513,90526,396019,-3364,,,,,,11.65006,,30.8099994659424,71.6466674804688,2.23000001907349,49.6599998474121,22.342644504568785,19.49122309052417,2.851421414044618,0.3827649152776295,0.19211158822870744,0.04795596051237048,0.0005911165853772861,0.28320603928451454,0.117866563893974,0.5156242269262719
2011,NJ-504,1505.0,1418.0,87.0,784694,-2.92128105357678,2.18041753768921,13.8999996185303,20.9769268035889,30.5025844573975,55.8823509216309,9.44489479064941,1,1070,4.23142957687378,0,1,10.846773147583,54.7799987792969,15.993878364563,11.6700582504272,84.0,29.2624320983887,311559,160134,36268,309,215963,90635,408264,-4045,,29.4652366638184,37.0493202209473,5.51186037063599,66.4041900634766,11.45825,,26.9599990844727,75.8899993896484,3.73000001907349,48.4500007629395,19.179450843258646,18.070738402485556,1.1087124407730913,0.3970452176262339,0.20407190573650366,0.04621929057696376,0.00039378407379182204,0.2752193848812403,0.11550362306835531,0.5202843401376842
2012,NJ-504,1504.0,1335.0,169.0,787414,-6.49745585154146,,,20.9769268035889,30.5025844573975,55.8823509216309,,1,58,4.23142957687378,0,1,10.8223905563354,54.7799987792969,16.7658939361572,11.7109003067017,86.0,,311470,164489,36909,305,215191,92083,409241,-1917,,,,,,12.21329,,35.2200012207031,74.8566665649414,2.88000011444092,70.3300018310547,19.100498594132183,16.954232462211746,2.1462661319204384,0.3955606580528159,0.2088977335937639,0.046873690333166546,0.0003873438877134519,0.2732882575112965,0.11694356463055013,0.519727868694232
2013,NJ-504,1646.0,1482.0,164.0,788942,-9.19126010176595,2.18041753768921,13.8999996185303,20.9769268035889,30.5025844573975,55.8823509216309,9.44489479064941,1,43,4.23142957687378,0,1,10.749137878418,54.7799987792969,16.7862796783447,11.64599609375,86.0,29.2624320983887,310755,167908,37886,298,213320,95168,410179,-3267,,29.4652366638184,37.0493202209473,5.51186037063599,66.4041900634766,11.81337,,33.8499984741211,74.7900009155273,2.71000003814697,38.1399993896484,20.863384127096797,18.784650836183143,2.078733290913654,0.393888270620654,0.21282679842117672,0.04802127406070408,0.00037772104920260295,0.2703874302546955,0.12062737184736014,0.5199102088619949
2014,NJ-504,1483.0,1260.0,223.0,792560,-8.64052678838672,,,20.9769268035889,30.5025844573975,55.8823509216309,,1,51,4.23142957687378,0,1,9.70307922363281,54.7799987792969,17.1798973083496,12.1921920776367,89.0,,311549,171874,38872,288,212502,97702,411964,-1119,,,,,,11.46758,,25.7700004577637,74.1433334350586,2.53999996185303,44.5099983215332,18.711517109114766,15.897850005046937,2.813667104067831,0.3930920056525689,0.21685929141011406,0.04904612899969718,0.0003633794286867871,0.2681210255374987,0.12327394771373776,0.5197890380539013
2015,NJ-504,1610.0,1448.0,162.0,797078,-3.56899131996407,2.24283504486084,13.5,20.9769268035889,30.5025844573975,55.8823509216309,8.27675914764404,1,287,4.23142957687378,0,1,8.01770877838135,54.7799987792969,16.3169727325439,11.238639831543,88.0,30.485013961792,312269,175816,40381,276,211986,100274,414334,-131,,30.2479591369629,36.5207977294922,4.0499529838562,65.2303009033203,11.56447,,27.0300006866455,72.6866683959961,4.28999996185303,49.6199989318848,20.198776029447554,18.166352602882025,2.0324234265655305,0.3917671796235751,0.22057565257101563,0.050661290363051045,0.0003462647319333867,0.26595389660735835,0.12580199177495804,0.5198161284090139
2016,NJ-504,1779.0,1336.0,443.0,800206,-0.99251721041604,,,20.9769268035889,30.5025844573975,55.8823509216309,,1,94,4.23142957687378,0,1,6.92038249969482,54.7799987792969,16.3864059448242,11.3705968856812,88.0,,312166,179607,41738,277,211103,103103,415696,-1333,,,,,,11.86652,,31.7700004577637,74.0966644287109,3.04999995231628,39.1800003051758,22.23177531785565,16.695700857029316,5.536074460826337,0.3901070474352854,0.22445095387937605,0.05215906903972227,0.00034616086357762877,0.2638108187141811,0.12884557226514173,0.519486232295184
2017,NJ-504,2048.0,1620.0,428.0,803876,2.18617180484885,2.24283504486084,13.5,20.9769268035889,30.5025844573975,55.8823509216309,8.27675914764404,1,70,4.23142957687378,0,1,6.00996971130371,54.7799987792969,15.7352628707886,10.9074783325195,91.0,30.485013961792,312562,183277,43291,303,210634,105429,417361,-526,0.34866589307785,30.2479591369629,36.5207977294922,4.0499529838562,65.2303009033203,12.33047,0.153882220387459,36.4300003051758,75.5466690063477,4.0,38.0900001525879,25.47656603754808,20.152361807044866,5.324204230503211,0.38881867352676286,0.2279916305499853,0.05385283302399873,0.00037692380416880217,0.2620229985719191,0.13115082425647737,0.5191857948240773
2010,NJ-506,1779.0,1597.0,182.0,596723,0.0,,,21.6146621704102,25.0031433105469,69.2248077392578,,1,2754,6.98191833496094,0,1,10.5206518173218,50.0199966430664,14.4133882522583,9.74882888793945,93.0,,72713,246844,71249,402,141116,64982,297563,438,,,,,,12.07571,,32.3199996948242,72.6833343505859,1.95000004768372,48.7999992370605,29.812827727438023,26.762836357908107,3.049991369529916,0.12185385849045537,0.4136659723188146,0.11940045883936097,0.0006736794123906737,0.2364849352211998,0.10889809844768845,0.49866185818210457
2011,NJ-506,1536.0,1427.0,109.0,636345,-6.73480365788058,2.27726721763611,14.3000001907349,21.6146621704102,25.0031433105469,69.2248077392578,7.06978893280029,1,2681,6.98191833496094,0,1,9.56995868682861,50.0199966430664,16.276704788208,9.45780372619629,92.0,38.3346900939941,72822,269412,87027,305,146903,66463,321387,-1165,,30.0416584014893,34.9224700927734,3.80945348739624,61.0645599365234,12.11709,,29.0699996948242,77.5033340454102,4.01000022888184,45.1500015258789,24.137849751314146,22.424942444743024,1.712907306571121,0.11443792282488273,0.42337411309902645,0.13676071942106877,0.00047929975092127696,0.23085433216258477,0.1044449158868224,0.5050515050797916
2012,NJ-506,2087.0,1793.0,294.0,648619,-9.83939137785292,,,21.6146621704102,25.0031433105469,69.2248077392578,,1,3206,6.98191833496094,0,1,9.15630626678467,50.0199966430664,15.7523918151855,9.36039638519287,93.0,,73323,276096,91817,317,148880,67829,326991,5862,,,,,,12.36256,,36.9700012207031,76.3633346557617,2.84999990463257,69.5900039672852,32.17605404713707,27.64334686464627,4.5327071824908,0.1130447920890384,0.42566745654999316,0.14155767869889718,0.0004887306723978175,0.22953382494191504,0.10457448825890084,0.5041341681326017
2013,NJ-506,942.0,657.0,285.0,658909,-14.3917620840698,2.27726721763611,14.3000001907349,21.6146621704102,25.0031433105469,69.2248077392578,7.06978893280029,1,3177,6.98191833496094,0,1,8.90095233917236,50.0199966430664,16.2535343170166,9.32107830047607,94.0,38.3346900939941,73632,281750,95857,321,150106,70069,332016,3694,,30.0416584014893,34.9224700927734,3.80945348739624,61.0645599365234,12.29489,,35.2200012207031,75.9700012207031,2.52999997138977,37.0900001525879,14.296359588349832,9.971027865759915,4.325331722589917,0.11174835978868099,0.42760077643498573,0.14547835892361463,0.00048716894138644336,0.22780991001792356,0.10634093630531682,0.5038874867394435
2014,NJ-506,821.0,655.0,166.0,667066,-11.6959963113809,,,21.6146621704102,25.0031433105469,69.2248077392578,,1,3067,6.98191833496094,0,1,7.88648653030396,50.0199966430664,18.9865760803223,9.60369110107422,94.0,,74198,286590,98681,323,151252,71905,336052,1635,,,,,,12.11188,,27.8199996948242,75.5166625976563,2.61999988555908,42.8899993896484,12.307627730989138,9.819118348109484,2.488509382879655,0.11123037300656906,0.42962765303583156,0.14793288819996822,0.0004842099582350172,0.22674218143332145,0.1077929320337118,0.503776238033418
2015,NJ-506,917.0,748.0,169.0,673773,-7.87827557058326,2.4141263961792,12.8999996185303,21.6146621704102,25.0031433105469,69.2248077392578,5.03018522262573,1,3042,6.98191833496094,0,1,6.36868906021118,50.0199966430664,17.3840446472168,8.96119499206543,92.0,35.4902610778809,74295,291369,100793,332,152380,73903,339394,47,,28.3245868682861,33.1036491394043,2.82065272331238,57.7103309631348,12.28457,,29.0100002288818,74.1866683959961,4.71000003814697,50.5800018310547,13.609925004415432,11.101661835662751,2.5082631687526806,0.11026710776478131,0.4324438646250295,0.14959489323555558,0.0004927475574117693,0.22615925541688373,0.10968530944398187,0.5037215798199097
2016,NJ-506,829.0,603.0,226.0,679907,-1.72442941673711,,,21.6146621704102,25.0031433105469,69.2248077392578,,1,437,6.98191833496094,0,1,5.39135026931763,50.0199966430664,17.3300170898438,9.0272274017334,92.0,,74579,294161,103701,350,152529,76206,342627,-463,,,,,,12.32808,,33.7999992370605,75.6666641235352,3.63000011444092,39.0200004577637,12.192844021314679,8.868860005853742,3.3239840154609377,0.10969000172082358,0.43264887697876325,0.15252233025987377,0.0005147762855802337,0.22433803446647851,0.11208297605407798,0.5039321554271393
